subject,trial,test_form,stimulus,correct,choice,accuracy,rt,all_loaded,minimum_resolution
d665qacqhdty2fkpz6clxzvl,7,0,a49,6,6.0,1.0,13.738,1,1
d665qacqhdty2fkpz6clxzvl,8,0,a53,0,0.0,1.0,12.865,1,1
d665qacqhdty2fkpz6clxzvl,9,0,a55,1,1.0,1.0,24.582,1,1
de5c3l1czdxwwc2gc8g08i0w,1,0,a11,4,4.0,1.0,8.652,1,1
de5c3l1czdxwwc2gc8g08i0w,2,0,a24,4,4.0,1.0,9.814,1,1
de5c3l1czdxwwc2gc8g08i0w,3,0,a28,7,7.0,1.0,9.925,1,1
de5c3l1czdxwwc2gc8g08i0w,4,0,a36,1,3.0,0.0,25.493,1,1
de5c3l1czdxwwc2gc8g08i0w,5,0,a43,4,4.0,1.0,14.775,1,1
de5c3l1czdxwwc2gc8g08i0w,6,0,a48,5,7.0,0.0,28.376,1,1
de5c3l1czdxwwc2gc8g08i0w,7,0,a49,6,6.0,1.0,6.899,1,1
de5c3l1czdxwwc2gc8g08i0w,8,0,a53,0,0.0,1.0,27.284,1,1
de5c3l1czdxwwc2gc8g08i0w,9,0,a55,1,7.0,0.0,14.486,1,1
dh3tec5fqs2m2ey3kynk7qn4,1,0,a11,4,4.0,1.0,15.09,1,1
dh3tec5fqs2m2ey3kynk7qn4,2,0,a24,4,3.0,0.0,9.433,1,1
dh3tec5fqs2m2ey3kynk7qn4,3,0,a28,7,2.0,0.0,12.039,1,1
dh3tec5fqs2m2ey3kynk7qn4,4,0,a36,1,3.0,0.0,16.057,1,1
dh3tec5fqs2m2ey3kynk7qn4,5,0,a43,4,4.0,1.0,13.545,1,1
dh3tec5fqs2m2ey3kynk7qn4,6,0,a48,5,0.0,0.0,5.162,1,1
dh3tec5fqs2m2ey3kynk7qn4,7,0,a49,6,6.0,1.0,8.163,1,1
dh3tec5fqs2m2ey3kynk7qn4,8,0,a53,0,6.0,0.0,11.738,1,1
dh3tec5fqs2m2ey3kynk7qn4,9,0,a55,1,3.0,0.0,12.865,1,1
dmhyd9lmiuc57y5gred9h8lz,1,0,a11,4,0.0,0.0,5.92,1,1
dmhyd9lmiuc57y5gred9h8lz,2,0,a24,4,4.0,1.0,8.558,1,1
dmhyd9lmiuc57y5gred9h8lz,3,0,a28,7,7.0,1.0,11.324,1,1
dmhyd9lmiuc57y5gred9h8lz,4,0,a36,1,3.0,0.0,9.394,1,1
dmhyd9lmiuc57y5gred9h8lz,5,0,a43,4,7.0,0.0,10.531,1,1
dmhyd9lmiuc57y5gred9h8lz,6,0,a48,5,6.0,0.0,11.888,1,1
dmhyd9lmiuc57y5gred9h8lz,7,0,a49,6,6.0,1.0,8.158,1,1
dmhyd9lmiuc57y5gred9h8lz,8,0,a53,0,6.0,0.0,7.53,1,1
dmhyd9lmiuc57y5gred9h8lz,9,0,a55,1,1.0,1.0,14.933,1,1
dqrv28q6hr0c4l37490i85xy,1,0,a11,4,4.0,1.0,9.164,1,1
dqrv28q6hr0c4l37490i85xy,2,0,a24,4,0.0,0.0,8.364,1,1
dqrv28q6hr0c4l37490i85xy,3,0,a28,7,3.0,0.0,8.06,1,1
dqrv28q6hr0c4l37490i85xy,4,0,a36,1,3.0,0.0,16.668,1,1
dqrv28q6hr0c4l37490i85xy,5,0,a43,4,4.0,1.0,19.109,1,1
dqrv28q6hr0c4l37490i85xy,6,0,a48,5,6.0,0.0,19.274,1,1
dqrv28q6hr0c4l37490i85xy,7,0,a49,6,6.0,1.0,14.622,1,1
dqrv28q6hr0c4l37490i85xy,8,0,a53,0,0.0,1.0,11.917,1,1
dqrv28q6hr0c4l37490i85xy,9,0,a55,1,,,,1,1
dshdea9umx9hpccpai31x3of,1,0,a11,4,5.0,0.0,10.854,1,1
dshdea9umx9hpccpai31x3of,2,0,a24,4,5.0,0.0,14.198,1,1
dshdea9umx9hpccpai31x3of,3,0,a28,7,7.0,1.0,12.708,1,1
dshdea9umx9hpccpai31x3of,4,0,a36,1,1.0,1.0,17.398,1,1
dshdea9umx9hpccpai31x3of,5,0,a43,4,4.0,1.0,17.018,1,1
dshdea9umx9hpccpai31x3of,6,0,a48,5,6.0,0.0,14.998,1,1
dshdea9umx9hpccpai31x3of,7,0,a49,6,0.0,0.0,6.495,1,1
dshdea9umx9hpccpai31x3of,8,0,a53,0,1.0,0.0,5.458,1,1
dshdea9umx9hpccpai31x3of,9,0,a55,1,5.0,0.0,3.112,1,1
e0malvuazpptmosp7anw5qu3,1,0,a11,4,5.0,0.0,14.708,1,1
e0malvuazpptmosp7anw5qu3,2,0,a24,4,4.0,1.0,7.315,1,1
e0malvuazpptmosp7anw5qu3,3,0,a28,7,2.0,0.0,22.282,1,1
e0malvuazpptmosp7anw5qu3,4,0,a36,1,5.0,0.0,25.274,1,1
e0malvuazpptmosp7anw5qu3,5,0,a43,4,4.0,1.0,17.928,1,1
e0malvuazpptmosp7anw5qu3,6,0,a48,5,6.0,0.0,13.839,1,1
e0malvuazpptmosp7anw5qu3,7,0,a49,6,6.0,1.0,21.371,1,1
e0malvuazpptmosp7anw5qu3,8,0,a53,0,0.0,1.0,17.355,1,1
e0malvuazpptmosp7anw5qu3,9,0,a55,1,4.0,0.0,28.941,1,1
e3214r8tm5mfp8lm8ih2lice,1,0,a11,4,3.0,0.0,20.071,1,1
e3214r8tm5mfp8lm8ih2lice,2,0,a24,4,5.0,0.0,7.552,1,1
e3214r8tm5mfp8lm8ih2lice,3,0,a28,7,7.0,1.0,8.486,1,1
e3214r8tm5mfp8lm8ih2lice,4,0,a36,1,7.0,0.0,20.624,1,1
e3214r8tm5mfp8lm8ih2lice,5,0,a43,4,7.0,0.0,23.115,1,1
e3214r8tm5mfp8lm8ih2lice,6,0,a48,5,7.0,0.0,14.508,1,1
e3214r8tm5mfp8lm8ih2lice,7,0,a49,6,3.0,0.0,19.148,1,1
e3214r8tm5mfp8lm8ih2lice,8,0,a53,0,6.0,0.0,26.4,1,1
e3214r8tm5mfp8lm8ih2lice,9,0,a55,1,0.0,0.0,8.624,1,1
e376vxc79im577e1uo2asiry,1,0,a11,4,0.0,0.0,9.608,1,1
e376vxc79im577e1uo2asiry,2,0,a24,4,4.0,1.0,10.943,1,1
e376vxc79im577e1uo2asiry,3,0,a28,7,7.0,1.0,14.665,1,1
e376vxc79im577e1uo2asiry,4,0,a36,1,1.0,1.0,27.855,1,1
e376vxc79im577e1uo2asiry,5,0,a43,4,4.0,1.0,13.048,1,1
e376vxc79im577e1uo2asiry,6,0,a48,5,,,,1,1
e376vxc79im577e1uo2asiry,7,0,a49,6,6.0,1.0,14.303,1,1
e376vxc79im577e1uo2asiry,8,0,a53,0,0.0,1.0,21.132,1,1
e376vxc79im577e1uo2asiry,9,0,a55,1,5.0,0.0,29.154,1,1
ejdblv5jwjzbuq2duc7njuxo,1,0,a11,4,5.0,0.0,15.792,1,1
ejdblv5jwjzbuq2duc7njuxo,2,0,a24,4,5.0,0.0,10.479,1,1
ejdblv5jwjzbuq2duc7njuxo,3,0,a28,7,7.0,1.0,13.786,1,1
ejdblv5jwjzbuq2duc7njuxo,4,0,a36,1,1.0,1.0,19.834,1,1
ejdblv5jwjzbuq2duc7njuxo,5,0,a43,4,4.0,1.0,18.777,1,1
ejdblv5jwjzbuq2duc7njuxo,6,0,a48,5,5.0,1.0,21.854,1,1
ejdblv5jwjzbuq2duc7njuxo,7,0,a49,6,6.0,1.0,9.877,1,1
ejdblv5jwjzbuq2duc7njuxo,8,0,a53,0,0.0,1.0,18.62,1,1
ejdblv5jwjzbuq2duc7njuxo,9,0,a55,1,1.0,1.0,24.595,1,1
eqbm3l2nnu77opdbld781z3b,1,0,a11,4,5.0,0.0,6.231,1,1
eqbm3l2nnu77opdbld781z3b,2,0,a24,4,3.0,0.0,4.764,1,1
eqbm3l2nnu77opdbld781z3b,3,0,a28,7,7.0,1.0,4.983,1,1
eqbm3l2nnu77opdbld781z3b,4,0,a36,1,1.0,1.0,8.308,1,1
eqbm3l2nnu77opdbld781z3b,5,0,a43,4,0.0,0.0,3.946,1,1
eqbm3l2nnu77opdbld781z3b,6,0,a48,5,3.0,0.0,3.911,1,1
eqbm3l2nnu77opdbld781z3b,7,0,a49,6,2.0,0.0,5.368,1,1
eqbm3l2nnu77opdbld781z3b,8,0,a53,0,6.0,0.0,4.8,1,1
eqbm3l2nnu77opdbld781z3b,9,0,a55,1,3.0,0.0,4.327,1,1
etifpx88lv661gdbbif4i05f,1,0,a11,4,4.0,1.0,21.812,1,1
etifpx88lv661gdbbif4i05f,2,0,a24,4,4.0,1.0,11.745,1,1
etifpx88lv661gdbbif4i05f,3,0,a28,7,7.0,1.0,10.908,1,1
etifpx88lv661gdbbif4i05f,4,0,a36,1,0.0,0.0,28.668,1,1
etifpx88lv661gdbbif4i05f,5,0,a43,4,4.0,1.0,14.443,1,1
etifpx88lv661gdbbif4i05f,6,0,a48,5,4.0,0.0,21.166,1,1
etifpx88lv661gdbbif4i05f,7,0,a49,6,6.0,1.0,6.588,1,1
etifpx88lv661gdbbif4i05f,8,0,a53,0,0.0,1.0,10.927,1,1
etifpx88lv661gdbbif4i05f,9,0,a55,1,6.0,0.0,18.881,1,1
ew4bdx3qy5fntm3689ooxatw,1,0,a11,4,4.0,1.0,13.584,1,1
ew4bdx3qy5fntm3689ooxatw,2,0,a24,4,5.0,0.0,18.168,1,1
ew4bdx3qy5fntm3689ooxatw,3,0,a28,7,2.0,0.0,11.393,1,1
ew4bdx3qy5fntm3689ooxatw,4,0,a36,1,2.0,0.0,29.225,1,1
ew4bdx3qy5fntm3689ooxatw,5,0,a43,4,4.0,1.0,15.709,1,1
ew4bdx3qy5fntm3689ooxatw,6,0,a48,5,6.0,0.0,18.915,1,1
ew4bdx3qy5fntm3689ooxatw,7,0,a49,6,6.0,1.0,9.632,1,1
ew4bdx3qy5fntm3689ooxatw,8,0,a53,0,6.0,0.0,13.417,1,1
ew4bdx3qy5fntm3689ooxatw,9,0,a55,1,2.0,0.0,18.602,1,1
ewssuanxp5sffm451bzpbgzv,1,0,a11,4,5.0,0.0,15.335,1,1
ewssuanxp5sffm451bzpbgzv,2,0,a24,4,4.0,1.0,22.958,1,1
ewssuanxp5sffm451bzpbgzv,3,0,a28,7,7.0,1.0,18.306,1,1
ewssuanxp5sffm451bzpbgzv,4,0,a36,1,,,,1,1
ewssuanxp5sffm451bzpbgzv,5,0,a43,4,3.0,0.0,26.785,1,1
ewssuanxp5sffm451bzpbgzv,6,0,a48,5,3.0,0.0,14.761,1,1
ewssuanxp5sffm451bzpbgzv,7,0,a49,6,6.0,1.0,17.175,1,1
ewssuanxp5sffm451bzpbgzv,8,0,a53,0,5.0,0.0,24.507,1,1
ewssuanxp5sffm451bzpbgzv,9,0,a55,1,1.0,1.0,29.431,1,1
ez50wkrb4elook0xp2tbgyuo,1,0,a11,4,4.0,1.0,20.278,1,1
ez50wkrb4elook0xp2tbgyuo,2,0,a24,4,,,,1,1
ez50wkrb4elook0xp2tbgyuo,3,0,a28,7,7.0,1.0,18.388,1,1
ez50wkrb4elook0xp2tbgyuo,4,0,a36,1,2.0,0.0,15.21,1,1
ez50wkrb4elook0xp2tbgyuo,5,0,a43,4,4.0,1.0,12.784,1,1
ez50wkrb4elook0xp2tbgyuo,6,0,a48,5,7.0,0.0,22.01,1,1
ez50wkrb4elook0xp2tbgyuo,7,0,a49,6,6.0,1.0,13.215,1,1
ez50wkrb4elook0xp2tbgyuo,8,0,a53,0,0.0,1.0,9.924,1,1
ez50wkrb4elook0xp2tbgyuo,9,0,a55,1,0.0,0.0,15.296,1,1
ezwfqkvrps0u2irevlt3ya8y,1,0,a11,4,5.0,0.0,9.008,1,1
ezwfqkvrps0u2irevlt3ya8y,2,0,a24,4,1.0,0.0,7.441,1,1
ezwfqkvrps0u2irevlt3ya8y,3,0,a28,7,7.0,1.0,10.09,1,1
ezwfqkvrps0u2irevlt3ya8y,4,0,a36,1,2.0,0.0,17.748,1,1
ezwfqkvrps0u2irevlt3ya8y,5,0,a43,4,2.0,0.0,10.426,1,1
ezwfqkvrps0u2irevlt3ya8y,6,0,a48,5,3.0,0.0,29.804,1,1
ezwfqkvrps0u2irevlt3ya8y,7,0,a49,6,6.0,1.0,7.823,1,1
ezwfqkvrps0u2irevlt3ya8y,8,0,a53,0,6.0,0.0,16.052,1,1
ezwfqkvrps0u2irevlt3ya8y,9,0,a55,1,6.0,0.0,9.887,1,1
f3dwrm9ix1t80zveb9e4rpsa,1,0,a11,4,4.0,1.0,17.831,1,1
f3dwrm9ix1t80zveb9e4rpsa,2,0,a24,4,3.0,0.0,20.947,1,1
f3dwrm9ix1t80zveb9e4rpsa,3,0,a28,7,7.0,1.0,11.747,1,1
f3dwrm9ix1t80zveb9e4rpsa,4,0,a36,1,3.0,0.0,13.442,1,1
f3dwrm9ix1t80zveb9e4rpsa,5,0,a43,4,4.0,1.0,26.915,1,1
f3dwrm9ix1t80zveb9e4rpsa,6,0,a48,5,3.0,0.0,27.244,1,1
f3dwrm9ix1t80zveb9e4rpsa,7,0,a49,6,2.0,0.0,22.837,1,1
f3dwrm9ix1t80zveb9e4rpsa,8,0,a53,0,0.0,1.0,20.324,1,1
f3dwrm9ix1t80zveb9e4rpsa,9,0,a55,1,2.0,0.0,25.325,1,1
f6kzcs90zb94q2an1kurmk63,1,0,a11,4,5.0,0.0,3.742,1,1
f6kzcs90zb94q2an1kurmk63,2,0,a24,4,5.0,0.0,3.411,1,1
f6kzcs90zb94q2an1kurmk63,3,0,a28,7,7.0,1.0,3.518,1,1
f6kzcs90zb94q2an1kurmk63,4,0,a36,1,3.0,0.0,6.735,1,1
f6kzcs90zb94q2an1kurmk63,5,0,a43,4,1.0,0.0,7.628,1,1
f6kzcs90zb94q2an1kurmk63,6,0,a48,5,6.0,0.0,4.58,1,1
f6kzcs90zb94q2an1kurmk63,7,0,a49,6,6.0,1.0,4.288,1,1
f6kzcs90zb94q2an1kurmk63,8,0,a53,0,6.0,0.0,6.963,1,1
f6kzcs90zb94q2an1kurmk63,9,0,a55,1,3.0,0.0,5.02,1,1
fimuhhhzamh5xwqtsmhbkoki,1,0,a11,4,4.0,1.0,11.621,1,1
fimuhhhzamh5xwqtsmhbkoki,2,0,a24,4,4.0,1.0,13.566,1,1
fimuhhhzamh5xwqtsmhbkoki,3,0,a28,7,7.0,1.0,17.408,1,1
fimuhhhzamh5xwqtsmhbkoki,4,0,a36,1,2.0,0.0,20.518,1,1
fimuhhhzamh5xwqtsmhbkoki,5,0,a43,4,4.0,1.0,19.728,1,1
fimuhhhzamh5xwqtsmhbkoki,6,0,a48,5,3.0,0.0,29.453,1,1
fimuhhhzamh5xwqtsmhbkoki,7,0,a49,6,6.0,1.0,10.076,1,1
fimuhhhzamh5xwqtsmhbkoki,8,0,a53,0,0.0,1.0,15.629,1,1
fimuhhhzamh5xwqtsmhbkoki,9,0,a55,1,1.0,1.0,21.651,1,1
fmk5ei5snkc03mjwqkcohexz,1,0,a11,4,5.0,0.0,6.024,1,1
fmk5ei5snkc03mjwqkcohexz,2,0,a24,4,4.0,1.0,5.709,1,1
fmk5ei5snkc03mjwqkcohexz,3,0,a28,7,0.0,0.0,5.172,1,1
fmk5ei5snkc03mjwqkcohexz,4,0,a36,1,7.0,0.0,5.931,1,1
fmk5ei5snkc03mjwqkcohexz,5,0,a43,4,0.0,0.0,5.295,1,1
fmk5ei5snkc03mjwqkcohexz,6,0,a48,5,7.0,0.0,3.505,1,1
fmk5ei5snkc03mjwqkcohexz,7,0,a49,6,3.0,0.0,3.528,1,1
fmk5ei5snkc03mjwqkcohexz,8,0,a53,0,6.0,0.0,5.644,1,1
fmk5ei5snkc03mjwqkcohexz,9,0,a55,1,6.0,0.0,6.579,1,1
fp36rhx1xlowdu97uaiz62sb,1,0,a11,4,4.0,1.0,16.144,1,1
fp36rhx1xlowdu97uaiz62sb,2,0,a24,4,4.0,1.0,8.455,1,1
fp36rhx1xlowdu97uaiz62sb,3,0,a28,7,7.0,1.0,16.781,1,1
fp36rhx1xlowdu97uaiz62sb,4,0,a36,1,2.0,0.0,6.94,1,1
fp36rhx1xlowdu97uaiz62sb,5,0,a43,4,4.0,1.0,21.491,1,1
fp36rhx1xlowdu97uaiz62sb,6,0,a48,5,6.0,0.0,21.451,1,1
fp36rhx1xlowdu97uaiz62sb,7,0,a49,6,6.0,1.0,7.252,1,1
fp36rhx1xlowdu97uaiz62sb,8,0,a53,0,0.0,1.0,10.585,1,1
fp36rhx1xlowdu97uaiz62sb,9,0,a55,1,1.0,1.0,22.419,1,1
fpwz3r5f1ln35xmcll74g1hi,1,0,a11,4,4.0,1.0,9.667,1,1
fpwz3r5f1ln35xmcll74g1hi,2,0,a24,4,4.0,1.0,24.827,1,1
fpwz3r5f1ln35xmcll74g1hi,3,0,a28,7,7.0,1.0,15.145,1,1
fpwz3r5f1ln35xmcll74g1hi,4,0,a36,1,,,,1,1
fpwz3r5f1ln35xmcll74g1hi,5,0,a43,4,4.0,1.0,9.461,1,1
fpwz3r5f1ln35xmcll74g1hi,6,0,a48,5,4.0,0.0,21.981,1,1
fpwz3r5f1ln35xmcll74g1hi,7,0,a49,6,6.0,1.0,15.354,1,1
fpwz3r5f1ln35xmcll74g1hi,8,0,a53,0,0.0,1.0,19.826,1,1
fpwz3r5f1ln35xmcll74g1hi,9,0,a55,1,4.0,0.0,29.566,1,1
fslsjbju9uaq2lt7mjke1i2f,1,0,a11,4,5.0,0.0,4.863,1,1
fslsjbju9uaq2lt7mjke1i2f,2,0,a24,4,5.0,0.0,4.758,1,1
fslsjbju9uaq2lt7mjke1i2f,3,0,a28,7,2.0,0.0,2.695,1,1
fslsjbju9uaq2lt7mjke1i2f,4,0,a36,1,5.0,0.0,18.596,1,1
fslsjbju9uaq2lt7mjke1i2f,5,0,a43,4,4.0,1.0,5.907,1,1
fslsjbju9uaq2lt7mjke1i2f,6,0,a48,5,1.0,0.0,5.334,1,1
fslsjbju9uaq2lt7mjke1i2f,7,0,a49,6,0.0,0.0,6.446,1,1
fslsjbju9uaq2lt7mjke1i2f,8,0,a53,0,3.0,0.0,9.268,1,1
fslsjbju9uaq2lt7mjke1i2f,9,0,a55,1,4.0,0.0,8.786,1,1
fu89agc2b6e3t5wq03vs9abf,1,0,a11,4,4.0,1.0,14.837,1,1
fu89agc2b6e3t5wq03vs9abf,2,0,a24,4,3.0,0.0,10.23,1,1
fu89agc2b6e3t5wq03vs9abf,3,0,a28,7,7.0,1.0,10.461,1,1
fu89agc2b6e3t5wq03vs9abf,4,0,a36,1,1.0,1.0,16.012,1,1
fu89agc2b6e3t5wq03vs9abf,5,0,a43,4,4.0,1.0,12.076,1,1
fu89agc2b6e3t5wq03vs9abf,6,0,a48,5,5.0,1.0,7.719,1,1
fu89agc2b6e3t5wq03vs9abf,7,0,a49,6,6.0,1.0,2.919,1,1
fu89agc2b6e3t5wq03vs9abf,8,0,a53,0,0.0,1.0,17.762,1,1
fu89agc2b6e3t5wq03vs9abf,9,0,a55,1,5.0,0.0,27.827,1,1
fv2qc1wl1kwo3gko65urpe2f,1,0,a11,4,4.0,1.0,11.062,1,1
fv2qc1wl1kwo3gko65urpe2f,2,0,a24,4,4.0,1.0,24.455,1,1
fv2qc1wl1kwo3gko65urpe2f,3,0,a28,7,7.0,1.0,15.896,1,1
fv2qc1wl1kwo3gko65urpe2f,4,0,a36,1,3.0,0.0,23.643,1,1
fv2qc1wl1kwo3gko65urpe2f,5,0,a43,4,4.0,1.0,21.215,1,1
fv2qc1wl1kwo3gko65urpe2f,6,0,a48,5,6.0,0.0,14.297,1,1
fv2qc1wl1kwo3gko65urpe2f,7,0,a49,6,6.0,1.0,12.291,1,1
fv2qc1wl1kwo3gko65urpe2f,8,0,a53,0,6.0,0.0,10.592,1,1
fv2qc1wl1kwo3gko65urpe2f,9,0,a55,1,6.0,0.0,11.053,1,1
fyagt08ad8rhqjm1n4krn44n,1,0,a11,4,0.0,0.0,6.165,1,1
fyagt08ad8rhqjm1n4krn44n,2,0,a24,4,5.0,0.0,17.504,1,1
fyagt08ad8rhqjm1n4krn44n,3,0,a28,7,7.0,1.0,6.491,1,1
fyagt08ad8rhqjm1n4krn44n,4,0,a36,1,1.0,1.0,12.331,1,1
fyagt08ad8rhqjm1n4krn44n,5,0,a43,4,4.0,1.0,20.638,1,1
fyagt08ad8rhqjm1n4krn44n,6,0,a48,5,6.0,0.0,17.216,1,1
fyagt08ad8rhqjm1n4krn44n,7,0,a49,6,6.0,1.0,13.22,1,1
fyagt08ad8rhqjm1n4krn44n,8,0,a53,0,0.0,1.0,14.87,1,1
fyagt08ad8rhqjm1n4krn44n,9,0,a55,1,4.0,0.0,23.622,1,1
g0dr4dwili67z9batvv48ng3,1,0,a11,4,4.0,1.0,19.395,1,1
g0dr4dwili67z9batvv48ng3,2,0,a24,4,5.0,0.0,8.56,1,1
g0dr4dwili67z9batvv48ng3,3,0,a28,7,7.0,1.0,8.937,1,1
g0dr4dwili67z9batvv48ng3,4,0,a36,1,2.0,0.0,18.508,1,1
g0dr4dwili67z9batvv48ng3,5,0,a43,4,3.0,0.0,22.355,1,1
g0dr4dwili67z9batvv48ng3,6,0,a48,5,3.0,0.0,26.824,1,1
g0dr4dwili67z9batvv48ng3,7,0,a49,6,6.0,1.0,13.248,1,1
g0dr4dwili67z9batvv48ng3,8,0,a53,0,6.0,0.0,12.887,1,1
g0dr4dwili67z9batvv48ng3,9,0,a55,1,3.0,0.0,5.533,1,1
g9mk524o0jgndv79kvb7ider,1,0,a11,4,1.0,0.0,4.704,1,1
g9mk524o0jgndv79kvb7ider,2,0,a24,4,4.0,1.0,15.332,1,1
g9mk524o0jgndv79kvb7ider,3,0,a28,7,2.0,0.0,13.45,1,1
g9mk524o0jgndv79kvb7ider,4,0,a36,1,7.0,0.0,18.336,1,1
g9mk524o0jgndv79kvb7ider,5,0,a43,4,3.0,0.0,18.275,1,1
g9mk524o0jgndv79kvb7ider,6,0,a48,5,7.0,0.0,16.729,1,1
g9mk524o0jgndv79kvb7ider,7,0,a49,6,6.0,1.0,11.113,1,1
g9mk524o0jgndv79kvb7ider,8,0,a53,0,6.0,0.0,6.525,1,1
g9mk524o0jgndv79kvb7ider,9,0,a55,1,7.0,0.0,20.503,1,1
g9om15xjpbv9cqq3v3zj52te,1,0,a11,4,4.0,1.0,5.833,1,1
g9om15xjpbv9cqq3v3zj52te,2,0,a24,4,4.0,1.0,9.465,1,1
g9om15xjpbv9cqq3v3zj52te,3,0,a28,7,7.0,1.0,7.099,1,1
g9om15xjpbv9cqq3v3zj52te,4,0,a36,1,2.0,0.0,11.075,1,1
g9om15xjpbv9cqq3v3zj52te,5,0,a43,4,4.0,1.0,9.106,1,1
g9om15xjpbv9cqq3v3zj52te,6,0,a48,5,6.0,0.0,12.291,1,1
g9om15xjpbv9cqq3v3zj52te,7,0,a49,6,6.0,1.0,9.65,1,1
g9om15xjpbv9cqq3v3zj52te,8,0,a53,0,0.0,1.0,6.187,1,1
g9om15xjpbv9cqq3v3zj52te,9,0,a55,1,2.0,0.0,16.403,1,1
gawaak8xicocheupcnoxsb6b,1,0,a11,4,4.0,1.0,15.14,1,1
gawaak8xicocheupcnoxsb6b,2,0,a24,4,4.0,1.0,9.531,1,1
gawaak8xicocheupcnoxsb6b,3,0,a28,7,7.0,1.0,9.164,1,1
gawaak8xicocheupcnoxsb6b,4,0,a36,1,5.0,0.0,11.789,1,1
gawaak8xicocheupcnoxsb6b,5,0,a43,4,4.0,1.0,10.708,1,1
gawaak8xicocheupcnoxsb6b,6,0,a48,5,3.0,0.0,22.324,1,1
gawaak8xicocheupcnoxsb6b,7,0,a49,6,6.0,1.0,5.776,1,1
gawaak8xicocheupcnoxsb6b,8,0,a53,0,3.0,0.0,27.485,1,1
gawaak8xicocheupcnoxsb6b,9,0,a55,1,5.0,0.0,25.82,1,1
ggk9m091rqrozt1olw3xwtap,1,0,a11,4,4.0,1.0,11.462,1,1
ggk9m091rqrozt1olw3xwtap,2,0,a24,4,4.0,1.0,25.619,1,1
ggk9m091rqrozt1olw3xwtap,3,0,a28,7,7.0,1.0,28.501,1,1
ggk9m091rqrozt1olw3xwtap,4,0,a36,1,1.0,1.0,17.112,1,1
ggk9m091rqrozt1olw3xwtap,5,0,a43,4,4.0,1.0,18.622,1,1
ggk9m091rqrozt1olw3xwtap,6,0,a48,5,0.0,0.0,29.408,1,1
ggk9m091rqrozt1olw3xwtap,7,0,a49,6,6.0,1.0,9.496,1,1
ggk9m091rqrozt1olw3xwtap,8,0,a53,0,0.0,1.0,7.793,1,1
ggk9m091rqrozt1olw3xwtap,9,0,a55,1,3.0,0.0,28.984,1,1
gj44aa56fjnz93pzshgpycyj,1,0,a11,4,4.0,1.0,28.404,1,1
gj44aa56fjnz93pzshgpycyj,2,0,a24,4,4.0,1.0,13.356,1,1
gj44aa56fjnz93pzshgpycyj,3,0,a28,7,,,,1,1
gj44aa56fjnz93pzshgpycyj,4,0,a36,1,,,,1,1
gj44aa56fjnz93pzshgpycyj,5,0,a43,4,7.0,0.0,7.006,1,1
gj44aa56fjnz93pzshgpycyj,6,0,a48,5,6.0,0.0,27.028,1,1
gj44aa56fjnz93pzshgpycyj,7,0,a49,6,2.0,0.0,13.932,1,1
gj44aa56fjnz93pzshgpycyj,8,0,a53,0,1.0,0.0,27.468,1,1
gj44aa56fjnz93pzshgpycyj,9,0,a55,1,5.0,0.0,29.166,1,1
gjqi63u7s1jw9bna88ohuw5l,1,0,a11,4,4.0,1.0,11.958,1,1
gjqi63u7s1jw9bna88ohuw5l,2,0,a24,4,4.0,1.0,6.922,1,1
gjqi63u7s1jw9bna88ohuw5l,3,0,a28,7,7.0,1.0,5.673,1,1
gjqi63u7s1jw9bna88ohuw5l,4,0,a36,1,2.0,0.0,14.582,1,1
gjqi63u7s1jw9bna88ohuw5l,5,0,a43,4,4.0,1.0,11.886,1,1
gjqi63u7s1jw9bna88ohuw5l,6,0,a48,5,6.0,0.0,14.724,1,1
gjqi63u7s1jw9bna88ohuw5l,7,0,a49,6,2.0,0.0,8.647,1,1
gjqi63u7s1jw9bna88ohuw5l,8,0,a53,0,0.0,1.0,7.821,1,1
gjqi63u7s1jw9bna88ohuw5l,9,0,a55,1,5.0,0.0,10.431,1,1
gkp2a2ie4rrkid143xyi6ame,1,0,a11,4,4.0,1.0,23.397,1,1
gkp2a2ie4rrkid143xyi6ame,2,0,a24,4,4.0,1.0,13.821,1,1
gkp2a2ie4rrkid143xyi6ame,3,0,a28,7,7.0,1.0,21.145,1,1
gkp2a2ie4rrkid143xyi6ame,4,0,a36,1,1.0,1.0,26.393,1,1
gkp2a2ie4rrkid143xyi6ame,5,0,a43,4,4.0,1.0,8.838,1,1
gkp2a2ie4rrkid143xyi6ame,6,0,a48,5,7.0,0.0,29.878,1,1
gkp2a2ie4rrkid143xyi6ame,7,0,a49,6,6.0,1.0,8.993,1,1
gkp2a2ie4rrkid143xyi6ame,8,0,a53,0,0.0,1.0,6.554,1,1
gkp2a2ie4rrkid143xyi6ame,9,0,a55,1,1.0,1.0,28.058,1,1
gl0hjknfc3qyk702z52pksgr,1,0,a11,4,4.0,1.0,14.761,1,1
gl0hjknfc3qyk702z52pksgr,2,0,a24,4,1.0,0.0,13.692,1,1
gl0hjknfc3qyk702z52pksgr,3,0,a28,7,7.0,1.0,4.769,1,1
gl0hjknfc3qyk702z52pksgr,4,0,a36,1,1.0,1.0,7.412,1,1
gl0hjknfc3qyk702z52pksgr,5,0,a43,4,4.0,1.0,21.503,1,1
gl0hjknfc3qyk702z52pksgr,6,0,a48,5,1.0,0.0,13.0,1,1
gl0hjknfc3qyk702z52pksgr,7,0,a49,6,6.0,1.0,6.895,1,1
